CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,predicted_clv_6m,predicted_purchases_90d,prob_alive
13694,4,50,65039.62,5,5,5,555,Champions,25345.05610003254,6.915630259975816,0.9997527946099236
13695,31,15,2504.13,4,5,5,455,Champions,1370.6550178579364,3.7551234331046204,0.9979201751034629
13697,39,1,151.29999999999998,3,1,1,311,Needs Attention,,,
13699,155,1,308.58000000000004,2,1,2,212,Lost,,,
13700,26,10,2265.12,4,5,5,455,Champions,1106.9458049746625,1.8517668226128954,0.9981596927514308
13703,318,1,99.5,1,1,1,111,Lost,,,
13704,5,9,2308.06,5,5,5,555,Champions,2655.141846331792,4.842630858097353,0.9988034991675386
13705,8,3,711.86,5,3,3,533,Loyal Customers,292.43697699440787,0.6950884927767038,0.9939826102919573
13706,303,1,330.79,1,1,2,112,Lost,,,
13707,267,2,806.41,1,2,3,123,Needs Attention,170.5770752944112,0.32102944557085866,0.5563505694740977
13708,271,1,296.88,1,1,2,112,Lost,,,
13709,4,13,6328.05,5,5,5,555,Champions,3161.7557082802173,1.9079619246281703,0.9988716583634558
13710,32,1,180.48,4,1,1,411,New Customers,,,
13711,219,2,252.06,1,2,2,122,Lost,,,
13712,247,1,228.84,1,1,1,111,Lost,,,
13715,281,5,1079.34,1,4,4,144,At Risk,404.30451968496067,0.729662105101777,0.8147256239848943
13716,269,1,138.28,1,1,1,111,Lost,,,
13717,32,6,1445.01,4,5,4,454,Champions,702.6356037819938,1.5257891132505406,0.9972321820620618
13718,246,2,306.55,1,2,2,122,Lost,165.53564665550155,0.3600041297946272,0.5931303858698421
13719,15,5,1041.68,4,4,4,444,Champions,714.0408489656604,1.5501581417991872,0.9973025833979225
13720,117,4,799.9,2,4,3,243,At Risk,432.990918722654,1.1786756875647075,0.9801789835301038
13721,36,1,524.14,3,1,3,313,Potential Loyalists,,,
13722,132,3,2375.41,2,3,5,235,At Risk,1172.5348066174113,0.5463024577514185,0.86972376194388
13723,217,1,199.85000000000002,1,1,1,111,Lost,,,
13725,50,8,1980.56,3,5,4,354,Loyal Customers,568.1669805737425,1.937335511487211,0.996729489272367
13726,39,2,1079.6599999999999,3,2,4,324,Potential Loyalists,2093.4808457080712,1.1303850496283523,0.9203620036054802
13727,29,2,333.48,4,2,2,422,New Customers,462.18051646837466,1.7309097149285178,0.9133736823179204
13728,37,6,1016.14,3,5,4,354,Loyal Customers,510.0725909557025,1.4798165686982636,0.9970779602285706
13730,136,2,752.6,2,2,3,223,Needs Attention,719.9780190456914,0.6835758048485421,0.7348075096366208
13731,219,2,610.59,1,2,3,123,Needs Attention,284.465046088962,0.3964589998792712,0.5701840919803104
13732,28,1,491.86,4,1,3,413,New Customers,,,
13735,25,4,2885.2400000000002,4,4,5,445,Champions,1697.7551513031344,1.271151455885251,0.9956786523516774
13736,5,2,731.9,5,2,3,523,New Customers,563.1997400408445,0.6356062936360626,0.9521473744640886
13737,200,1,339.59999999999997,1,1,2,112,Lost,,,
13739,18,1,216.9,4,1,1,411,New Customers,,,
13740,241,1,350.75,1,1,2,112,Lost,,,
13741,72,3,668.4300000000001,3,3,3,333,Loyal Customers,559.7807871877741,1.0388299963388496,0.9854347254362442
13742,17,12,3131.02,4,5,5,455,Champions,1331.7590154200684,2.5422349478598356,0.9988718827861627
13743,3,7,1341.6,5,5,4,554,Champions,780.3680771240317,1.9560571632972796,0.998679194009607
13744,95,2,1156.36,2,2,4,224,Needs Attention,347.2817111023449,0.5551606587368626,0.9075472795949773
13745,162,1,300.04,2,1,2,212,Lost,,,
13747,374,1,79.6,1,1,1,111,Lost,,,
13748,96,5,948.25,2,4,4,244,At Risk,453.0501491975783,0.8858963074638777,0.9913130076445227
13750,54,5,1647.26,3,4,4,344,Loyal Customers,787.9209213213487,1.1772889563743805,0.9956533550527632
13751,288,1,296.25,1,1,2,112,Lost,,,
13752,124,6,1186.28,2,5,4,254,At Risk,624.4589038730018,1.7103556477664055,0.9681445788084735
13753,288,1,741.26,1,1,3,113,Needs Attention,,,
13754,152,2,282.59999999999997,2,2,2,222,Lost,150.916682047808,0.4942497182706219,0.8607683847498295
13755,4,9,2161.35,5,5,5,555,Champions,2381.433758070249,5.045755498167152,0.9987450569655262
13756,2,14,5189.52,5,5,5,555,Champions,2060.609946483802,2.4786618104231217,0.9993226154166627
13758,12,7,3190.55,5,5,5,555,Champions,1384.2268941428842,1.4744020112941325,0.9984823624055553
13759,33,2,659.4100000000001,4,2,3,423,New Customers,320.13608827474576,1.3317125334072741,0.919160750449486
13760,54,2,286.79,3,2,2,322,Needs Attention,228.66539138153985,0.6279796933394355,0.9299891717170272
13761,50,2,1070.65,3,2,4,324,Potential Loyalists,1094.712176323745,0.8018609545493419,0.9236441134439853
13762,219,1,306.72,1,1,2,112,Lost,,,
13763,63,1,1714.96,3,1,4,314,Potential Loyalists,,,
13764,71,3,1521.76,3,3,4,334,Loyal Customers,814.2978808516651,0.7500053007067763,0.9891962714121206
13767,2,37,17220.36,5,5,5,555,Champions,6643.214536494628,6.138533021439916,0.9997442453596997
13769,2,10,2796.51,5,5,5,555,Champions,1154.4881461470777,1.8879582541513236,0.9990506104441055
13771,64,4,2634.45,3,4,5,345,Loyal Customers,1774.1740797700465,0.9488338711596723,0.9879105341939481
13772,34,3,1132.13,3,3,4,334,Loyal Customers,936.9780027671167,0.9755910333900725,0.9916837001594667
13774,82,1,345.0,2,1,2,212,Lost,,,
13777,1,33,25977.16,5,5,5,555,Champions,7840.648394089632,4.778534368213693,0.9997064233119448
13778,103,1,178.7,2,1,1,211,Lost,,,
13780,7,2,360.01,5,2,2,522,New Customers,494.9014586964619,0.8537668167861047,0.9505939474320736
13781,251,1,127.84,1,1,1,111,Lost,,,
13782,13,6,912.0,5,5,3,553,Loyal Customers,411.60192020109133,1.4209775072809727,0.998097094534426
13784,10,11,2462.79,5,5,5,555,Champions,1142.3829033832321,2.4705125616351227,0.9990869739704075
13786,367,1,230.39999999999998,1,1,1,111,Lost,,,
13787,76,2,309.04,2,2,2,222,Lost,231.1104523112599,0.47782999919289837,0.9281262915846441
13790,4,1,348.8,5,1,2,512,New Customers,,,
13791,128,2,1516.0,2,2,4,224,Needs Attention,963.5299956292469,0.7057320502042687,0.7797379282630575
13792,66,2,195.55,3,2,1,321,Needs Attention,167.64294960883024,0.5739698968327237,0.9260332741762018
13798,1,57,37153.85,5,5,5,555,Champions,14288.769876572533,10.435948055100722,0.9998572447886046
13799,117,2,688.86,2,2,3,223,Needs Attention,445.4707564828193,0.541684446876024,0.8901461026870893
13800,310,1,558.32,1,1,3,113,Needs Attention,,,
13801,67,1,324.8,3,1,2,312,Needs Attention,,,
13802,139,3,4599.42,2,3,5,235,At Risk,3026.025123151249,0.7867055959909518,0.9744814108954225
13803,255,1,277.07,1,1,2,112,Lost,,,
13804,31,7,2635.79,4,5,5,455,Champions,1197.74062696449,1.5620984904907254,0.997297197762679
13805,52,2,924.6,3,2,3,323,Potential Loyalists,973.4114463811547,0.9707483098585518,0.9107287048736608
13806,64,1,256.38,3,1,2,312,Needs Attention,,,
13807,367,1,112.6,1,1,1,111,Lost,,,
13808,6,5,1747.66,5,4,4,544,Champions,1604.461679052602,2.699528720313762,0.9975898136283367
13809,305,1,155.05,1,1,1,111,Lost,,,
13810,29,3,1499.01,4,3,4,434,Loyal Customers,861.2511691857433,1.4731474100870496,0.92228362738924
13811,184,3,814.5,1,3,3,133,At Risk,526.1957295846637,0.8886787839005312,0.903337807041249
13812,42,3,539.0,3,3,3,333,Loyal Customers,456.8137382954534,1.6361397146914134,0.9864530585932343
13813,40,4,1366.8600000000001,3,4,4,344,Loyal Customers,1233.950001653979,1.8324099627099413,0.9927069053504278
13814,92,2,1579.12,2,2,4,224,Needs Attention,1958.983645375803,0.8662492820734171,0.8423123693043657
13815,22,4,4027.36,4,4,5,445,Champions,2084.950563552423,1.0100598981932336,0.9960848260286488
13816,24,2,571.6700000000001,4,2,3,423,New Customers,672.6178065955284,1.4104872283674055,0.9313106875957124
13817,29,2,382.98,4,2,2,422,New Customers,302.9910141097246,0.5010366352101638,0.9453733293955584
13819,302,3,1140.35,1,3,4,134,At Risk,363.79114633181155,0.4670809769321815,0.5900976826042048
13821,145,2,385.64,2,2,2,222,Lost,156.03833915811452,0.5587647962536217,0.8394253022217187
13822,6,2,632.0,5,2,3,523,New Customers,666.6011612782421,1.7020527187658734,0.9491137642786213
13823,19,2,957.66,4,2,4,424,New Customers,882.6086887956084,1.2120521195468124,0.9402186149499658
13824,33,5,1698.94,4,4,4,444,Champions,798.2762242022379,1.2550780865011446,0.9967022046633995
13826,176,1,189.5,2,1,1,211,Lost,,,
13827,58,3,412.05,3,3,2,332,Loyal Customers,438.2073258508177,1.3669573478020105,0.9844977011738097
13828,22,1,209.49,4,1,1,411,New Customers,,,
13831,16,6,2202.99,4,5,5,455,Champions,929.3903470158343,1.2909254624612359,0.9980166846913933
13832,19,1,52.199999999999996,4,1,1,411,New Customers,,,
13833,159,1,384.8,2,1,2,212,Lost,,,
13835,25,4,834.57,4,4,3,443,Loyal Customers,470.4375584705576,1.3500239896446593,0.9955057233305397
13837,212,2,271.24,1,2,2,122,Lost,163.86887221588412,0.4336518023227426,0.7552331293890933
13838,6,4,691.73,5,4,3,543,Loyal Customers,339.4790231128008,0.7012049937431146,0.9940741440141005
13841,253,1,85.0,1,1,1,111,Lost,,,
13842,59,9,3385.62,3,5,5,355,Loyal Customers,1434.1162970659038,1.8875434585635533,0.9966465968670719
13844,11,1,361.62,5,1,2,512,New Customers,,,
13845,65,1,312.98,3,1,2,312,Needs Attention,,,
13846,25,3,865.0600000000001,4,3,3,433,Loyal Customers,345.9367161876445,0.7144916572769608,0.9930671185902515
13848,92,3,1255.0,2,3,4,234,At Risk,696.6319940450041,0.7009765362528152,0.987261035304875
13849,52,2,1537.95,3,2,4,324,Potential Loyalists,1838.1284739536816,0.8274373445695853,0.9212784054878208
13850,129,1,1595.48,2,1,4,214,Needs Attention,,,
13851,96,3,2651.46,2,3,5,235,At Risk,2148.7962017569666,0.8426784093947447,0.9840039941029415
13853,57,1,1090.14,3,1,4,314,Potential Loyalists,,,
13854,9,25,8109.5199999999995,5,5,5,555,Champions,3199.8693193812205,5.05943158083193,0.9995576806037708
13856,169,3,388.5,2,3,2,232,At Risk,309.8338655552805,0.9832086665417414,0.8901910929582886
13858,57,1,216.17,3,1,1,311,Needs Attention,,,
13859,326,1,201.16,1,1,1,111,Lost,,,
13860,1,5,1245.9,5,4,4,544,Champions,1349.5731324360331,2.3412327021164585,0.9968832503547067
13862,18,8,2209.36,4,5,5,455,Champions,925.9382214475063,1.8303904358500975,0.9984606084855655
13863,248,1,305.78,1,1,2,112,Lost,,,
13865,58,4,501.56,3,4,3,343,Loyal Customers,283.15944870571263,1.0844604482308637,0.9935013280485618
13866,74,1,145.67000000000002,2,1,1,211,Lost,,,
13867,31,3,1015.29,4,3,4,434,Loyal Customers,970.6398833330029,1.0420153882293597,0.9916722191610698
13868,7,2,3192.54,5,2,5,525,New Customers,10856.894395604073,1.724597501638132,0.9469309101529692
13869,123,4,3104.95,2,4,5,245,At Risk,1739.364965846997,0.9133897347667804,0.9867834844028216
13870,2,8,2770.94,5,5,5,555,Champions,1403.4211454258,1.572075691299609,0.9983742189186509
13871,23,13,6403.25,4,5,5,455,Champions,3018.9105488422515,2.844100594384131,0.9986883538915675
13873,120,3,389.6,2,3,2,232,At Risk,228.75904922120708,0.7950320651429019,0.9798885105222102
13874,358,1,540.45,1,1,3,113,Needs Attention,,,
13875,54,5,1786.79,3,4,4,344,Loyal Customers,938.5554041351236,1.2821805667069106,0.9953316023870104
13876,64,1,122.7,3,1,1,311,Needs Attention,,,
13877,86,1,117.24,2,1,1,211,Lost,,,
13878,55,1,1281.53,3,1,4,314,Potential Loyalists,,,
13880,21,13,3219.77,4,5,5,455,Champions,1425.2465219660962,2.0838743137497584,0.9986858368909087
13881,4,20,17159.52,5,5,5,555,Champions,7822.896675566784,3.7219718335454313,0.9994793222980315
13882,3,5,1191.13,5,4,4,544,Champions,1648.1973263215434,3.260292356777204,0.9977734709496786
13883,11,5,2674.48,5,4,5,545,Champions,1685.0858716537844,0.9376853076635113,0.9936652978955667
13884,7,5,787.6,5,4,3,543,Loyal Customers,493.58611647326927,1.105424130503945,0.9966879916714771
13885,189,2,506.8,1,2,3,123,Needs Attention,119.78978955140443,0.4592731310654727,0.5702432565923888
13886,71,1,243.56,3,1,1,311,Needs Attention,,,
13887,204,1,349.55,1,1,2,112,Lost,,,
13888,120,2,605.63,2,2,3,223,Needs Attention,560.5387866393695,0.6468237420817832,0.8528644783274402
13889,93,1,416.90000000000003,2,1,2,212,Lost,,,
13890,1,10,1883.8100000000002,5,5,4,554,Champions,806.6028509202862,1.9259037625812883,0.9990700050913822
13892,27,4,632.97,4,4,3,443,Loyal Customers,487.75772247482496,1.2257072038628332,0.995607235070823
13893,298,1,821.1,1,1,3,113,Needs Attention,,,
13894,24,3,564.62,4,3,3,433,Loyal Customers,528.1854876078315,0.5529985974840008,0.946543828309525
13895,28,4,2593.07,4,4,5,445,Champions,2451.1769090554662,1.6196504935042884,0.9948132623197226
13897,50,1,311.16,3,1,2,312,Needs Attention,,,
13898,326,1,155.93,1,1,1,111,Lost,,,
13899,16,2,388.52,4,2,2,422,New Customers,133.66609487436273,0.6087876943316982,0.9483911961159919
13900,183,3,740.95,1,3,3,133,At Risk,348.62889078896194,0.8509953898886713,0.9254357433579673
13901,72,5,2867.2,3,4,5,345,Loyal Customers,1645.7615872962533,1.2270057880875198,0.9938831340179912
13904,37,2,332.64,3,2,2,322,Needs Attention,181.39072962400348,0.5724619720238725,0.9407225853952619
13908,80,4,2369.55,2,4,5,245,At Risk,1437.2111261322739,1.119847686083598,0.9907603679051021
13911,57,9,2580.91,3,5,5,355,Loyal Customers,1199.3486719390828,2.1610427525775426,0.9959959296651043
13914,12,2,626.45,5,2,3,523,New Customers,1261.1793011582306,1.7430418704078747,0.942145521608084
13917,50,2,272.04,3,2,2,322,Needs Attention,379.38651748612267,0.7697888467866637,0.9261787072006591
13918,50,2,1212.8400000000001,3,2,4,324,Potential Loyalists,1516.1903775473154,0.6352247436952276,0.9325755257377636
13919,59,2,384.81,3,2,2,322,Needs Attention,407.945287754555,0.9933150589735911,0.8979321728706181
13922,352,1,172.25,1,1,1,111,Lost,,,
13923,54,1,351.13,3,1,2,312,Needs Attention,,,
13924,2,6,1838.8500000000001,5,5,4,554,Champions,1701.0659766346162,3.6555571888891163,0.9983648154128092
13925,93,4,678.25,2,4,3,243,At Risk,444.03708628120614,1.3906115783876516,0.9629032920411639
13926,23,1,223.85000000000002,4,1,1,411,New Customers,,,
13927,75,1,348.99,2,1,2,212,Lost,,,
13928,11,4,464.57,5,4,2,542,Loyal Customers,459.5216939207179,1.8471908540269817,0.9962523944396903
13929,169,2,842.65,2,2,3,223,Needs Attention,480.5723187324184,0.472913885428843,0.8417960651106055
13930,58,2,337.34,3,2,2,322,Needs Attention,287.3605824873922,0.9363809827543033,0.9065037087190543
13931,96,2,1237.53,2,2,4,224,Needs Attention,1156.3805550096765,0.571631499059493,0.9051630599731494
13932,295,1,307.4,1,1,2,112,Lost,,,
13933,109,2,608.7900000000001,2,2,3,223,Needs Attention,578.0757926546393,0.792177095381063,0.8075325924495947
13934,264,1,922.1,1,1,3,113,Needs Attention,,,
13936,180,1,376.58,1,1,2,112,Lost,,,
13937,169,1,158.85,2,1,1,211,Lost,,,
13938,35,1,71.66,3,1,1,311,Needs Attention,,,
13939,23,3,568.55,4,3,3,433,Loyal Customers,329.0148612800395,0.8016240203402308,0.9929606581288302
13940,17,4,839.14,4,4,3,443,Loyal Customers,750.554848498941,1.7594983632480585,0.9957088152967914
13941,22,5,5112.96,4,4,5,445,Champions,2208.2009981889887,1.0874233477243078,0.9973159107505185
13946,79,3,561.5699999999999,2,3,3,233,At Risk,336.3299889653647,0.8940824973589158,0.9860876064291257
13947,65,1,90.6,3,1,1,311,Needs Attention,,,
13948,361,1,102.0,1,1,1,111,Lost,,,
13949,3,6,2427.32,5,5,5,555,Champions,2437.366117197281,3.2187843748346405,0.9983129398193163
13950,11,4,745.06,5,4,3,543,Loyal Customers,477.52592802169556,1.2267605046871208,0.996462801488367
13951,176,3,674.45,2,3,3,233,At Risk,394.8572079562333,0.8012129266087964,0.9504193218516713
13952,218,2,3251.071,1,2,5,125,Needs Attention,1116.5933395935588,0.39307206422588936,0.5518758818483303
13953,7,7,3515.68,5,5,5,555,Champions,1546.1028411868513,1.5445523132368406,0.998572665676697
13954,2,2,439.92,5,3,2,532,Loyal Customers,703.4100569320974,1.389494116171966,0.9531005033905469
13955,154,2,322.96,2,3,2,232,At Risk,143.40876718005583,0.503460407871834,0.8509956929422121
13956,5,5,1026.42,5,4,4,544,Champions,639.795773841499,1.392041062411437,0.9977626099975146
13959,79,3,598.2,2,3,3,233,At Risk,290.2515717329701,0.7081920635546665,0.9886820555405442
13960,21,2,230.22,4,3,1,431,Loyal Customers,335.5099746104549,1.3544935263275684,0.9348844100406646
13962,22,2,169.55,4,3,1,431,Loyal Customers,85.95111586299919,0.6595996438708873,0.9458122842876511
13963,308,4,664.54,1,4,3,143,At Risk,209.18693450407517,0.5918640512786705,0.6537161886155026
13967,146,1,80.7,2,1,1,211,Lost,,,
13969,7,18,9053.94,5,5,5,555,Champions,3708.9905009751224,3.4779077396173825,0.999436040270065
13971,19,8,2758.26,4,5,5,455,Champions,1414.9789277895723,2.059499432818284,0.9983847339993802
13972,71,2,190.25,3,3,1,331,Loyal Customers,82.14109709271432,0.7302931182545606,0.909868310319324
13973,287,1,264.7,1,1,2,112,Lost,,,
13974,49,1,413.59000000000003,3,1,2,312,Needs Attention,,,
13975,31,6,2526.28,4,5,5,455,Champions,1281.776152120532,1.3714477556510445,0.9966065007955409
13976,207,1,357.98,1,1,2,112,Lost,,,
13978,15,2,196.79000000000002,4,3,1,431,Loyal Customers,157.46386779694623,1.622612335408281,0.9395187404779328
13979,73,1,869.87,2,1,3,213,Needs Attention,,,
13980,60,1,200.14,3,1,1,311,Needs Attention,,,
13982,39,4,1871.81,3,4,4,344,Loyal Customers,895.5422487561539,0.9051965266986739,0.9954209104239274
13983,30,12,2603.43,4,5,5,455,Champions,1040.589152221084,2.0878413729237586,0.9983986373975693
13984,27,5,920.51,4,4,3,443,Loyal Customers,427.9232776536149,1.10151332276307,0.9971267837550984
13985,4,15,7060.13,5,5,5,555,Champions,3690.6119394411767,3.961603658008006,0.9994094349917474
13986,17,1,320.46,4,1,2,412,New Customers,,,
13988,20,6,4147.96,4,5,5,455,Champions,2425.645817773398,1.721639176508911,0.9977172759444067
13989,66,2,1266.08,3,3,4,334,Loyal Customers,571.8156076313954,0.6539529920665613,0.9209489343579634
13990,213,1,311.3,1,1,2,112,Lost,,,
13991,12,6,855.97,5,5,3,553,Loyal Customers,797.4287861531152,2.1547330519220194,0.9972187158535634
13992,30,1,76.8,4,1,1,411,New Customers,,,
13993,43,9,3466.36,3,5,5,355,Loyal Customers,1592.7348232738832,2.050999375995048,0.9975001881535727
13994,4,6,2313.14,5,5,5,555,Champions,2019.8088164039928,2.4890837124739744,0.998293309370009
13995,15,5,1393.69,4,4,4,444,Champions,822.7023694596786,1.4993349255937902,0.9973264899725318
13999,10,12,3901.81,5,5,5,555,Champions,1614.1422635136148,2.511187553017695,0.9991498646307556
14000,211,1,635.66,1,1,3,113,Needs Attention,,,
14001,46,3,2043.0800000000002,3,3,4,334,Loyal Customers,1281.7377277030462,0.6935523511786944,0.9917859144018155
14002,134,2,529.73,2,3,3,233,At Risk,499.0265251951789,0.6901628307467282,0.727139452211244
14004,43,7,4582.64,3,5,5,355,Loyal Customers,2202.9725709354893,1.8027570879266246,0.99683899721751
14005,10,5,2874.72,5,4,5,545,Champions,2237.6153953536405,1.647053723985407,0.9975532039177424
14006,116,3,962.19,2,3,4,234,At Risk,553.1933257941838,0.7900596855306757,0.9810741205165797
14009,198,2,695.61,1,3,3,133,At Risk,314.99621479019504,0.4222040203940529,0.5332388187960421
14012,278,1,328.8,1,1,2,112,Lost,,,
14013,110,3,473.02,2,3,2,232,At Risk,329.3723967896723,0.8687257642905164,0.9795685976790828
14014,77,1,505.18,2,1,3,213,Needs Attention,,,
14015,53,1,917.34,3,1,3,313,Potential Loyalists,,,
14016,162,4,4341.21,2,4,5,245,At Risk,2220.0828401614526,0.9041209348769377,0.976769907171338
14019,47,3,1421.61,3,3,4,334,Loyal Customers,1542.9566439361843,1.4008079155235609,0.9872586449814602
14020,17,2,642.8,4,3,3,433,Loyal Customers,911.667541773021,1.2344303946860682,0.9417446872519061
14021,155,3,631.9,2,3,3,233,At Risk,412.29324174820215,0.8920217736899533,0.9535340804992518
14022,225,1,440.0,1,1,2,112,Lost,,,
14023,7,2,584.07,5,3,3,533,Loyal Customers,482.0393755215937,0.6537425650027584,0.9513811750937228
14024,122,2,327.7,2,3,2,232,At Risk,123.65868918818126,0.76615203255938,0.7024074798679206
14027,61,1,104.82,3,1,1,311,Needs Attention,,,
14029,63,2,467.66,3,3,2,332,Loyal Customers,644.9428308352117,0.899244885784129,0.9013016043517327
14030,18,8,2360.09,4,5,5,455,Champions,837.2416408653933,1.4967244663350063,0.998283406076972
14031,7,19,17286.86,5,5,5,555,Champions,6510.047697871267,3.425242866829589,0.9994383847510546
14032,2,11,2975.59,5,5,5,555,Champions,1202.4471080304008,2.286772367063628,0.9992517158983814
14034,22,3,651.8199999999999,4,3,3,433,Loyal Customers,378.76944089353185,0.8903667155676164,0.9418750414165107
